Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-07967,2023-07-25,2023-07-28,Same Day,CU-5888,Home Office,South,P-15812,Furniture,Bookcases,O'Sullivan Bookcase,11159.05,9,0.1,-1522.9
CA-07968,2023-12-10,2023-12-16,First Class,CU-5070,Consumer,West,P-29359,Technology,Copiers,HP LaserJet Copier,6231.23,7,0.2,2043.66
CA-07969,2023-03-25,2023-04-01,First Class,CU-3759,Corporate,South,P-75559,Office Supplies,Art,Sanford Pencils,3165.44,8,0.5,690.83
CA-07970,2020-12-14,2020-12-20,Second Class,CU-9795,Home Office,South,P-29468,Furniture,Tables,Lesro Table,3446.16,8,0.0,-69.52
CA-07971,2022-11-16,2022-11-18,Second Class,CU-5239,Home Office,East,P-51486,Technology,Machines,Polycom ViewStation,6240.33,9,0.0,244.08
CA-07972,2020-09-20,2020-09-26,Second Class,CU-2969,Corporate,Central,P-69128,Technology,Phones,Samsung Galaxy,2327.71,7,0.0,140.06
CA-07973,2021-07-03,2021-07-05,Second Class,CU-4632,Corporate,Central,P-69546,Furniture,Chairs,Global Leather Chair,10077.3,10,0.0,961.01
CA-07974,2020-11-14,2020-11-18,Same Day,CU-3970,Home Office,South,P-41926,Furniture,Chairs,Bretford Chair,254.38,7,0.0,6.05
CA-07975,2020-02-04,2020-02-05,Standard Class,CU-6795,Consumer,West,P-76055,Technology,Copiers,HP LaserJet Copier,2412.74,11,0.0,216.86
CA-07976,2022-08-13,2022-08-19,Second Class,CU-8620,Home Office,South,P-69490,Furniture,Tables,Lesro Table,12798.41,14,0.3,-1339.66
CA-07977,2022-03-13,2022-03-19,First Class,CU-6351,Corporate,South,P-14569,Furniture,Bookcases,O'Sullivan Bookcase,6188.06,8,0.3,-107.49
CA-07978,2021-08-10,2021-08-11,First Class,CU-9364,Home Office,South,P-75282,Furniture,Furnishings,Eldon Shelf,7837.83,13,0.3,849.58
CA-07979,2020-03-07,2020-03-10,First Class,CU-9229,Home Office,Central,P-24235,Office Supplies,Envelopes,Wausau Astrobright Envelopes,1644.63,3,0.5,344.43
CA-07980,2023-09-14,2023-09-20,Same Day,CU-1318,Consumer,West,P-18158,Office Supplies,Envelopes,Wausau Astrobright Envelopes,763.76,2,0.0,90.92
CA-07981,2023-10-03,2023-10-09,Same Day,CU-6983,Consumer,South,P-70093,Furniture,Chairs,Global Leather Chair,2731.4,5,0.3,126.53
CA-07982,2021-12-13,2021-12-19,Same Day,CU-1689,Home Office,West,P-96200,Technology,Machines,Cisco TelePresence,1062.92,2,0.5,128.11
CA-07983,2021-10-18,2021-10-22,Second Class,CU-6789,Consumer,Central,P-13702,Office Supplies,Appliances,Fellowes Shredder,8608.93,11,0.0,1244.58
CA-07984,2021-01-03,2021-01-05,Standard Class,CU-8365,Corporate,South,P-82298,Technology,Accessories,Kensington Keyboard,811.87,2,0.2,143.85
CA-07985,2020-11-22,2020-11-25,First Class,CU-6263,Corporate,South,P-21563,Furniture,Chairs,Global Leather Chair,1402.72,11,0.5,114.02
CA-07986,2023-03-31,2023-04-06,Standard Class,CU-2173,Consumer,South,P-64312,Furniture,Tables,Lesro Table,938.96,4,0.0,-197.11
CA-07987,2020-06-02,2020-06-05,Same Day,CU-6733,Home Office,West,P-16394,Furniture,Furnishings,Advantus Panel,697.64,4,0.0,22.8
CA-07988,2020-08-22,2020-08-24,First Class,CU-7433,Home Office,West,P-94842,Technology,Machines,Polycom ViewStation,172.04,12,0.1,-4.55
CA-07989,2023-04-11,2023-04-16,First Class,CU-5519,Consumer,South,P-15306,Furniture,Furnishings,Eldon Shelf,3290.28,6,0.0,694.76
CA-07990,2021-01-07,2021-01-13,Standard Class,CU-2314,Home Office,West,P-15920,Office Supplies,Binders,Ibico Binders,2636.68,3,0.1,232.09
CA-07991,2023-12-23,2023-12-30,First Class,CU-4744,Consumer,Central,P-65742,Technology,Copiers,HP LaserJet Copier,525.72,6,0.5,148.05
CA-07992,2021-11-01,2021-11-04,Same Day,CU-8740,Corporate,Central,P-82030,Furniture,Furnishings,Eldon Shelf,6302.53,11,0.3,1372.5
CA-07993,2020-01-15,2020-01-20,Standard Class,CU-5129,Home Office,South,P-92819,Furniture,Chairs,Hon Executive Chair,257.19,6,0.5,-13.39
CA-07994,2022-01-13,2022-01-17,Standard Class,CU-7977,Corporate,East,P-45306,Technology,Phones,Samsung Galaxy,1372.44,8,0.5,72.06
CA-07995,2022-05-10,2022-05-11,Standard Class,CU-9510,Consumer,South,P-69062,Office Supplies,Paper,Xerox Paper,4264.39,11,0.2,221.39
CA-07996,2021-03-22,2021-03-24,Second Class,CU-5144,Corporate,South,P-62093,Office Supplies,Storage,Eldon Jumbo Storage,1207.83,1,0.0,181.18
CA-07997,2020-08-17,2020-08-22,Standard Class,CU-8373,Consumer,East,P-47578,Office Supplies,Supplies,Dixon Ticonderoga Pencils,291.17,11,0.5,-59.8
CA-07998,2020-04-11,2020-04-15,Same Day,CU-9667,Home Office,East,P-34526,Furniture,Chairs,Global Leather Chair,3183.57,6,0.1,434.45
CA-07999,2021-12-07,2021-12-14,Standard Class,CU-3232,Home Office,East,P-63249,Technology,Copiers,HP LaserJet Copier,11137.68,10,0.2,3122.14
CA-08000,2020-12-27,2021-01-02,Standard Class,CU-2290,Corporate,West,P-20916,Office Supplies,Binders,Ibico Binders,1753.79,11,0.1,154.38
CA-08001,2021-02-11,2021-02-13,Standard Class,CU-1034,Corporate,Central,P-34227,Technology,Accessories,Plantronics Headset,1676.94,6,0.0,330.63
CA-08002,2023-09-14,2023-09-18,Standard Class,CU-1281,Consumer,South,P-87191,Furniture,Tables,Bevis Computer Table,5259.01,6,0.1,-640.94
CA-08003,2021-04-15,2021-04-19,Same Day,CU-8787,Consumer,East,P-26610,Technology,Machines,Cisco TelePresence,6496.23,13,0.5,266.93
CA-08004,2021-09-08,2021-09-11,First Class,CU-9712,Consumer,Central,P-85654,Office Supplies,Supplies,Boston Pencil Sharpener,58.42,4,0.5,-12.09
CA-08005,2020-10-13,2020-10-15,First Class,CU-3101,Consumer,East,P-56522,Technology,Copiers,HP LaserJet Copier,2738.15,13,0.1,786.13
CA-08006,2022-04-15,2022-04-22,Same Day,CU-2252,Corporate,Central,P-37780,Office Supplies,Binders,Cardinal Slant-D Binders,3437.62,13,0.2,309.46
CA-08007,2021-12-10,2021-12-16,Same Day,CU-1448,Corporate,South,P-80861,Office Supplies,Binders,Cardinal Slant-D Binders,5592.88,8,0.5,-243.29
CA-08008,2022-04-14,2022-04-19,First Class,CU-5039,Consumer,Central,P-48972,Office Supplies,Labels,Avery Labels,5479.74,10,0.3,1443.71
CA-08009,2022-10-12,2022-10-13,Standard Class,CU-7854,Corporate,West,P-83257,Office Supplies,Supplies,Boston Pencil Sharpener,677.65,1,0.0,71.56
CA-08010,2021-03-07,2021-03-13,First Class,CU-1737,Consumer,Central,P-72390,Office Supplies,Supplies,Boston Pencil Sharpener,9211.68,10,0.2,-1192.06
CA-08011,2021-05-12,2021-05-17,Standard Class,CU-3822,Consumer,Central,P-66942,Technology,Accessories,Logitech Mouse,6539.54,14,0.3,1036.04
CA-08012,2021-07-14,2021-07-18,Standard Class,CU-6218,Home Office,South,P-74131,Furniture,Chairs,Bretford Chair,10899.84,12,0.2,451.45
CA-08013,2023-08-16,2023-08-19,First Class,CU-2603,Home Office,West,P-56720,Office Supplies,Supplies,Boston Pencil Sharpener,16581.72,12,0.0,-1282.77
CA-08014,2020-09-19,2020-09-23,Same Day,CU-8856,Home Office,West,P-82982,Office Supplies,Storage,Fellowes File Cabinet,5493.95,7,0.0,409.74
CA-08015,2021-01-05,2021-01-07,Second Class,CU-1287,Consumer,Central,P-63903,Technology,Phones,Apple iPhone,3027.18,13,0.0,336.81
CA-08016,2021-06-15,2021-06-19,Same Day,CU-6153,Consumer,East,P-33564,Office Supplies,Art,Sanford Pencils,3284.9,10,0.5,694.35
CA-08017,2022-01-16,2022-01-21,First Class,CU-2006,Consumer,Central,P-61788,Technology,Phones,Motorola Moto,1823.42,5,0.5,200.51
CA-08018,2020-11-19,2020-11-22,Same Day,CU-4030,Consumer,West,P-72760,Office Supplies,Art,Sanford Pencils,3882.53,6,0.2,442.41
CA-08019,2022-06-01,2022-06-05,Standard Class,CU-2546,Consumer,Central,P-35928,Office Supplies,Fasteners,Advantus Push Pins,4096.8,8,0.0,668.37
CA-08020,2021-01-08,2021-01-14,Second Class,CU-9169,Home Office,East,P-89609,Office Supplies,Supplies,Dixon Ticonderoga Pencils,2482.9,4,0.5,-264.22
CA-08021,2022-11-28,2022-11-30,First Class,CU-1887,Corporate,West,P-17835,Office Supplies,Binders,Cardinal Slant-D Binders,507.04,11,0.3,124.66
CA-08022,2023-12-15,2023-12-22,Standard Class,CU-9090,Consumer,West,P-43243,Office Supplies,Envelopes,Wausau Astrobright Envelopes,72.8,2,0.3,14.37
CA-08023,2023-12-14,2023-12-15,First Class,CU-3898,Corporate,West,P-96913,Furniture,Furnishings,Advantus Panel,7589.35,11,0.3,633.11
CA-08024,2022-05-09,2022-05-10,Second Class,CU-6300,Consumer,South,P-34469,Technology,Machines,Cisco TelePresence,6780.07,11,0.0,-1190.93
CA-08025,2021-10-13,2021-10-14,Second Class,CU-6299,Consumer,Central,P-78195,Furniture,Bookcases,Sauder Bookcases,6949.69,11,0.0,-978.43
CA-08026,2020-10-23,2020-10-29,Second Class,CU-2731,Consumer,South,P-23869,Office Supplies,Art,Fiskars Scissors,913.31,4,0.2,236.56
CA-08027,2020-07-28,2020-08-03,Second Class,CU-6980,Consumer,East,P-10475,Office Supplies,Paper,Xerox Paper,5015.64,10,0.3,894.39
CA-08028,2021-06-20,2021-06-22,Standard Class,CU-5335,Consumer,East,P-23913,Furniture,Furnishings,Tensor Lamp,8985.78,9,0.0,722.23
CA-08029,2021-11-20,2021-11-26,First Class,CU-4622,Consumer,Central,P-19501,Office Supplies,Appliances,Avery Electric Razor,869.35,1,0.0,123.17
CA-08030,2022-12-04,2022-12-11,Same Day,CU-5930,Corporate,South,P-10330,Technology,Machines,Cisco TelePresence,1556.83,12,0.2,167.93
CA-08031,2023-03-19,2023-03-26,Second Class,CU-7289,Consumer,West,P-57571,Furniture,Furnishings,Advantus Panel,14102.75,11,0.1,1996.09
CA-08032,2020-06-21,2020-06-23,Standard Class,CU-1907,Home Office,West,P-68929,Office Supplies,Art,Dixon Ticonderoga,5126.65,5,0.0,1003.29
CA-08033,2023-05-31,2023-06-04,Same Day,CU-1702,Consumer,Central,P-15592,Technology,Phones,Samsung Galaxy,4372.27,7,0.5,-90.31
CA-08034,2022-07-31,2022-08-05,Same Day,CU-7482,Home Office,South,P-89274,Furniture,Bookcases,Bush Bookcases,29.39,1,0.3,2.83
CA-08035,2021-12-16,2021-12-20,Second Class,CU-3273,Consumer,West,P-93083,Furniture,Furnishings,Tensor Lamp,3113.7,6,0.0,441.95
CA-08036,2022-11-30,2022-12-03,Standard Class,CU-5343,Consumer,South,P-43144,Furniture,Furnishings,Tensor Lamp,1786.41,5,0.1,288.33
CA-08037,2021-05-30,2021-06-01,Standard Class,CU-8316,Home Office,South,P-57370,Furniture,Bookcases,Sauder Bookcases,1960.22,12,0.2,98.68
CA-08038,2021-02-25,2021-03-03,Second Class,CU-4194,Home Office,West,P-54200,Furniture,Tables,Bevis Computer Table,1119.4,4,0.0,-130.54
CA-08039,2022-12-25,2022-12-31,Standard Class,CU-7760,Consumer,West,P-97294,Office Supplies,Supplies,Boston Pencil Sharpener,547.0,13,0.3,-12.94
CA-08040,2020-06-12,2020-06-19,Same Day,CU-9448,Consumer,Central,P-86072,Office Supplies,Paper,Xerox Paper,216.08,4,0.0,41.03
CA-08041,2023-11-19,2023-11-23,Standard Class,CU-3958,Home Office,Central,P-72428,Office Supplies,Labels,Avery Labels,11059.2,12,0.1,2795.75
CA-08042,2020-02-01,2020-02-02,Same Day,CU-7167,Consumer,East,P-88989,Office Supplies,Fasteners,OIC Push Pins,6538.77,14,0.5,1595.43
CA-08043,2021-12-09,2021-12-14,First Class,CU-4451,Home Office,South,P-73133,Office Supplies,Envelopes,Poly String-Tie Envelopes,1220.62,6,0.1,366.3
CA-08044,2021-08-22,2021-08-28,Same Day,CU-6656,Corporate,South,P-33176,Technology,Phones,Motorola Moto,7985.74,14,0.0,924.98
CA-08045,2020-12-07,2020-12-08,First Class,CU-8350,Consumer,West,P-82814,Office Supplies,Storage,Fellowes File Cabinet,1556.59,7,0.5,96.41
CA-08046,2020-08-02,2020-08-09,Second Class,CU-4865,Consumer,East,P-74581,Furniture,Chairs,Global Leather Chair,2380.5,2,0.0,70.73
CA-08047,2023-10-06,2023-10-10,Standard Class,CU-7409,Home Office,East,P-34683,Office Supplies,Envelopes,Poly String-Tie Envelopes,1254.93,3,0.0,246.2
CA-08048,2023-05-04,2023-05-08,Second Class,CU-9454,Consumer,West,P-56673,Technology,Copiers,Xerox DocuCenter Copier,273.65,3,0.3,79.09
CA-08049,2022-03-28,2022-03-29,First Class,CU-7857,Consumer,Central,P-76492,Furniture,Tables,Bevis Computer Table,11951.43,13,0.1,67.69
CA-08050,2020-04-28,2020-05-04,First Class,CU-2935,Consumer,West,P-36455,Furniture,Bookcases,Bush Bookcases,4003.86,3,0.0,511.41
CA-08051,2021-11-06,2021-11-12,Standard Class,CU-2956,Consumer,West,P-16237,Technology,Phones,Motorola Moto,6619.24,11,0.1,839.65
CA-08052,2023-08-14,2023-08-21,Same Day,CU-3633,Consumer,West,P-13820,Office Supplies,Supplies,Boston Pencil Sharpener,4170.98,13,0.3,150.18
CA-08053,2023-10-12,2023-10-17,Second Class,CU-1820,Corporate,East,P-19399,Office Supplies,Appliances,Hoover Stove,925.37,3,0.1,71.8
CA-08054,2021-07-14,2021-07-16,Second Class,CU-8493,Corporate,Central,P-84573,Technology,Copiers,HP LaserJet Copier,1312.15,5,0.0,187.55
CA-08055,2020-01-10,2020-01-15,First Class,CU-7870,Corporate,East,P-23921,Furniture,Chairs,Global Leather Chair,1144.36,5,0.2,-94.16
CA-08056,2020-08-30,2020-09-02,Second Class,CU-5390,Home Office,West,P-22543,Office Supplies,Fasteners,OIC Push Pins,707.08,1,0.0,177.74
CA-08057,2021-10-12,2021-10-15,Second Class,CU-8165,Corporate,West,P-49012,Office Supplies,Art,Sanford Pencils,12072.06,13,0.0,2263.38
CA-08058,2023-12-05,2023-12-12,Second Class,CU-1605,Home Office,South,P-15387,Technology,Phones,Motorola Moto,10089.0,10,0.0,1073.53
CA-08059,2022-05-06,2022-05-10,Same Day,CU-8962,Corporate,East,P-43829,Technology,Accessories,Kensington Keyboard,5029.2,9,0.0,1031.98
CA-08060,2023-11-30,2023-12-01,First Class,CU-3780,Home Office,South,P-72025,Furniture,Chairs,Bretford Chair,2412.8,2,0.0,-10.67
CA-08061,2021-01-23,2021-01-28,Second Class,CU-1628,Corporate,East,P-90078,Technology,Phones,Motorola Moto,2191.98,6,0.0,301.96
CA-08062,2020-04-16,2020-04-22,Second Class,CU-6662,Corporate,West,P-89344,Furniture,Furnishings,Advantus Panel,589.0,5,0.0,81.36
CA-08063,2021-11-23,2021-11-30,Second Class,CU-9494,Consumer,East,P-94638,Technology,Accessories,Logitech Mouse,10211.04,12,0.0,2400.74
CA-08064,2020-10-30,2020-11-06,First Class,CU-4014,Consumer,Central,P-12152,Technology,Machines,Polycom ViewStation,2923.02,6,0.0,-26.76
CA-08065,2020-09-11,2020-09-13,Same Day,CU-2196,Corporate,West,P-43964,Furniture,Chairs,Bretford Chair,5638.0,10,0.0,-365.84
CA-08066,2022-01-28,2022-02-02,Same Day,CU-5801,Corporate,South,P-69668,Furniture,Bookcases,Sauder Bookcases,3704.0,10,0.5,146.69
CA-08067,2020-02-24,2020-02-26,First Class,CU-4251,Corporate,Central,P-30966,Technology,Phones,Apple iPhone,4274.82,4,0.1,433.8
CA-08068,2023-10-07,2023-10-10,Same Day,CU-5632,Home Office,West,P-51834,Office Supplies,Art,Sanford Pencils,3447.84,4,0.3,755.04
CA-08069,2023-10-26,2023-10-30,Same Day,CU-8714,Corporate,South,P-44635,Furniture,Chairs,Bretford Chair,7728.6,11,0.0,-427.38
CA-08070,2023-06-21,2023-06-23,Same Day,CU-1360,Corporate,East,P-18769,Technology,Machines,Cisco TelePresence,1303.54,1,0.0,68.53
CA-08071,2020-05-05,2020-05-06,Second Class,CU-7048,Home Office,East,P-12367,Office Supplies,Storage,Fellowes File Cabinet,14157.89,12,0.2,1381.23
CA-08072,2022-09-18,2022-09-25,First Class,CU-5352,Home Office,East,P-90091,Office Supplies,Paper,Southworth Connoisseur,10197.18,14,0.0,1229.68
CA-08073,2022-05-03,2022-05-08,Standard Class,CU-3105,Consumer,West,P-98843,Technology,Machines,Cisco TelePresence,691.24,1,0.1,150.62
CA-08074,2022-02-18,2022-02-25,Second Class,CU-4725,Home Office,East,P-94728,Technology,Machines,Cisco TelePresence,12813.72,13,0.1,1056.59
CA-08075,2023-09-27,2023-10-02,Same Day,CU-3662,Consumer,East,P-17645,Technology,Copiers,Xerox DocuCenter Copier,344.19,7,0.0,21.37
CA-08076,2020-07-14,2020-07-20,Same Day,CU-2630,Corporate,South,P-53808,Office Supplies,Paper,Southworth Connoisseur,3173.76,3,0.2,399.75
CA-08077,2022-03-11,2022-03-18,Standard Class,CU-8697,Consumer,South,P-96767,Furniture,Furnishings,Tensor Lamp,388.61,1,0.0,55.91
CA-08078,2021-06-08,2021-06-13,Same Day,CU-9204,Home Office,West,P-49036,Technology,Phones,Samsung Galaxy,17370.22,14,0.0,2688.05
CA-08079,2021-07-15,2021-07-19,Standard Class,CU-6020,Home Office,East,P-95813,Furniture,Furnishings,Tensor Lamp,4624.27,7,0.0,874.53
CA-08080,2020-09-16,2020-09-22,First Class,CU-9680,Corporate,Central,P-97610,Office Supplies,Paper,Xerox Paper,3101.97,3,0.0,724.84
CA-08081,2021-07-31,2021-08-07,Same Day,CU-9796,Home Office,West,P-22741,Technology,Copiers,Xerox DocuCenter Copier,8180.7,10,0.0,2363.9
CA-08082,2023-08-17,2023-08-23,Same Day,CU-3976,Consumer,West,P-76847,Furniture,Chairs,Bretford Chair,276.93,2,0.2,43.09
CA-08083,2022-05-19,2022-05-26,Standard Class,CU-6751,Corporate,West,P-12135,Office Supplies,Art,Dixon Ticonderoga,4896.4,8,0.0,1056.1
CA-08084,2022-05-14,2022-05-16,First Class,CU-9845,Corporate,West,P-41800,Technology,Copiers,HP LaserJet Copier,2498.54,11,0.5,584.29
CA-08085,2023-08-13,2023-08-19,Same Day,CU-9487,Corporate,Central,P-97341,Furniture,Bookcases,O'Sullivan Bookcase,138.77,2,0.2,-16.32
CA-08086,2023-12-29,2024-01-02,Same Day,CU-8652,Home Office,South,P-63565,Furniture,Tables,Lesro Table,3347.54,14,0.0,-878.0
CA-08087,2020-12-28,2020-12-30,Same Day,CU-2563,Corporate,East,P-76393,Office Supplies,Art,Fiskars Scissors,19261.71,13,0.0,3424.06
CA-08088,2022-12-24,2022-12-26,Second Class,CU-5846,Home Office,East,P-59727,Furniture,Tables,Chromcraft Table,8632.74,6,0.0,-414.12
CA-08089,2020-03-17,2020-03-21,Standard Class,CU-5955,Corporate,Central,P-16380,Office Supplies,Storage,Eldon Jumbo Storage,3931.56,9,0.0,471.89
CA-08090,2020-09-08,2020-09-09,First Class,CU-1523,Home Office,West,P-30696,Office Supplies,Supplies,Dixon Ticonderoga Pencils,958.9,2,0.0,-207.38
CA-08091,2020-09-25,2020-09-30,Standard Class,CU-1047,Corporate,Central,P-88239,Technology,Phones,Motorola Moto,12118.78,14,0.3,544.51
CA-08092,2022-06-11,2022-06-16,Same Day,CU-9472,Corporate,Central,P-57909,Technology,Accessories,Plantronics Headset,9867.15,9,0.0,910.95
CA-08093,2023-06-25,2023-07-01,Second Class,CU-2325,Home Office,West,P-52018,Furniture,Bookcases,O'Sullivan Bookcase,927.17,1,0.3,-212.38
CA-08094,2021-02-09,2021-02-15,Same Day,CU-9012,Consumer,Central,P-29655,Technology,Copiers,HP LaserJet Copier,44.08,4,0.0,8.74
CA-08095,2022-10-16,2022-10-18,Second Class,CU-7955,Corporate,West,P-23410,Technology,Phones,Apple iPhone,1716.67,5,0.5,245.27
CA-08096,2020-03-27,2020-03-30,First Class,CU-9706,Consumer,West,P-46694,Office Supplies,Paper,Southworth Connoisseur,2136.27,3,0.3,188.37
CA-08097,2023-08-07,2023-08-09,Standard Class,CU-6467,Home Office,Central,P-76512,Office Supplies,Paper,Xerox Paper,362.46,6,0.0,65.92
CA-08098,2020-02-16,2020-02-21,Same Day,CU-3440,Consumer,South,P-59359,Office Supplies,Paper,Xerox Paper,6152.3,11,0.3,1235.88
CA-08099,2022-06-16,2022-06-19,Standard Class,CU-7545,Corporate,East,P-91135,Technology,Machines,Polycom ViewStation,1561.78,8,0.3,23.91
CA-08100,2022-10-25,2022-10-30,Same Day,CU-9873,Corporate,East,P-73903,Office Supplies,Art,Dixon Ticonderoga,5195.64,4,0.0,702.72
CA-08101,2021-04-21,2021-04-22,Second Class,CU-8916,Home Office,West,P-57459,Office Supplies,Storage,Fellowes File Cabinet,7389.96,12,0.0,960.31
CA-08102,2022-04-01,2022-04-07,Standard Class,CU-7214,Home Office,East,P-81553,Office Supplies,Art,Fiskars Scissors,1732.95,9,0.0,252.23
CA-08103,2023-03-19,2023-03-25,Second Class,CU-1997,Corporate,East,P-69325,Office Supplies,Storage,Eldon Jumbo Storage,5947.65,5,0.1,751.24
CA-08104,2022-09-17,2022-09-22,Standard Class,CU-9251,Corporate,West,P-95612,Technology,Phones,Motorola Moto,11997.12,12,0.2,2744.56
CA-08105,2022-10-06,2022-10-10,Second Class,CU-3501,Corporate,Central,P-41265,Technology,Machines,Polycom ViewStation,1746.81,5,0.1,-8.89
CA-08106,2020-02-16,2020-02-20,First Class,CU-5028,Consumer,East,P-37325,Office Supplies,Paper,Southworth Connoisseur,4636.68,4,0.0,793.32
CA-08107,2023-03-27,2023-04-02,Second Class,CU-2134,Home Office,Central,P-48568,Furniture,Chairs,Global Leather Chair,9566.34,10,0.3,-384.92
CA-08108,2022-09-27,2022-10-04,Same Day,CU-4053,Corporate,East,P-23849,Office Supplies,Art,Dixon Ticonderoga,2834.26,13,0.0,436.8
CA-08109,2020-08-29,2020-08-31,Second Class,CU-4516,Consumer,West,P-23193,Furniture,Furnishings,Advantus Panel,42.46,1,0.0,6.57
CA-08110,2021-01-29,2021-01-31,First Class,CU-9990,Consumer,East,P-37311,Furniture,Tables,Lesro Table,963.36,5,0.2,-181.66
CA-08111,2023-01-28,2023-02-04,Same Day,CU-5047,Corporate,West,P-34484,Furniture,Furnishings,Tensor Lamp,1645.05,5,0.0,189.24
CA-08112,2022-06-25,2022-06-26,Same Day,CU-4707,Consumer,East,P-73448,Technology,Copiers,HP LaserJet Copier,3286.44,8,0.5,269.37
CA-08113,2023-08-03,2023-08-09,Second Class,CU-9315,Corporate,South,P-57574,Furniture,Furnishings,Tensor Lamp,9490.53,7,0.0,1404.36
CA-08114,2022-10-19,2022-10-24,Same Day,CU-3075,Consumer,South,P-49141,Technology,Phones,Apple iPhone,854.88,1,0.2,6.41
CA-08115,2023-01-02,2023-01-08,First Class,CU-2532,Home Office,South,P-84372,Office Supplies,Envelopes,Wausau Astrobright Envelopes,13730.97,11,0.0,3002.7
CA-08116,2023-05-29,2023-06-05,Standard Class,CU-4685,Home Office,South,P-78157,Office Supplies,Supplies,Boston Pencil Sharpener,4588.36,8,0.3,-399.88
CA-08117,2020-03-11,2020-03-18,Standard Class,CU-5085,Corporate,West,P-98893,Office Supplies,Art,Dixon Ticonderoga,1272.8,8,0.0,147.24
CA-08118,2021-01-10,2021-01-12,Second Class,CU-8864,Home Office,West,P-43444,Furniture,Tables,Lesro Table,419.69,4,0.1,-8.27
CA-08119,2021-07-09,2021-07-12,Same Day,CU-9957,Consumer,Central,P-69560,Office Supplies,Art,Dixon Ticonderoga,6017.95,5,0.0,649.15
CA-08120,2023-09-19,2023-09-26,Second Class,CU-5039,Corporate,West,P-11927,Furniture,Tables,Lesro Table,6200.1,9,0.0,940.37
CA-08121,2022-09-17,2022-09-20,Second Class,CU-3255,Home Office,Central,P-67534,Technology,Phones,Apple iPhone,2120.01,3,0.0,103.86
CA-08122,2021-10-19,2021-10-22,Second Class,CU-8002,Consumer,West,P-23591,Office Supplies,Envelopes,Wausau Astrobright Envelopes,113.73,3,0.0,22.28
CA-08123,2021-06-13,2021-06-14,Standard Class,CU-1383,Consumer,South,P-42851,Technology,Accessories,Kensington Keyboard,8505.36,9,0.0,966.11
CA-08124,2021-05-23,2021-05-27,Standard Class,CU-4489,Consumer,East,P-94925,Technology,Phones,Motorola Moto,4620.8,10,0.0,658.32
CA-08125,2021-01-22,2021-01-26,Second Class,CU-2610,Consumer,West,P-91364,Furniture,Bookcases,Sauder Bookcases,8868.44,7,0.0,-1664.68
CA-08126,2021-04-15,2021-04-20,Second Class,CU-4304,Consumer,Central,P-41720,Furniture,Bookcases,Bush Bookcases,15167.41,12,0.1,227.3
CA-08127,2023-08-14,2023-08-17,Same Day,CU-8953,Corporate,East,P-23471,Technology,Copiers,Xerox DocuCenter Copier,9829.05,7,0.0,2597.47
CA-08128,2022-12-21,2022-12-23,Second Class,CU-4093,Corporate,East,P-62335,Furniture,Bookcases,Sauder Bookcases,1572.45,5,0.0,-36.52
CA-08129,2020-03-16,2020-03-17,Second Class,CU-4903,Consumer,Central,P-54783,Technology,Copiers,Xerox DocuCenter Copier,7957.51,11,0.0,1854.05
CA-08130,2023-09-19,2023-09-24,Same Day,CU-4504,Corporate,East,P-52105,Office Supplies,Art,Fiskars Scissors,12969.33,13,0.1,3028.31
CA-08131,2023-01-07,2023-01-13,Same Day,CU-3574,Consumer,Central,P-47903,Office Supplies,Art,Sanford Pencils,5044.02,12,0.5,865.75
CA-08132,2020-03-02,2020-03-03,Second Class,CU-5006,Corporate,South,P-48970,Office Supplies,Art,Fiskars Scissors,6908.04,12,0.0,1268.11
CA-08133,2023-03-24,2023-03-26,Second Class,CU-5430,Consumer,West,P-66555,Office Supplies,Envelopes,Poly String-Tie Envelopes,5078.22,7,0.0,813.89
CA-08134,2022-07-19,2022-07-22,Second Class,CU-9824,Corporate,South,P-92181,Office Supplies,Labels,Avery Labels,5656.56,10,0.2,1579.1
CA-08135,2022-02-04,2022-02-06,Standard Class,CU-7787,Corporate,Central,P-63051,Technology,Accessories,Kensington Keyboard,3358.66,9,0.2,402.62
CA-08136,2021-05-29,2021-06-04,Second Class,CU-2408,Corporate,East,P-94163,Office Supplies,Labels,Avery Labels,6093.18,6,0.0,1349.46
CA-08137,2023-04-07,2023-04-14,Second Class,CU-5060,Consumer,South,P-90225,Office Supplies,Appliances,Hoover Stove,2893.14,3,0.0,294.03
CA-08138,2021-06-08,2021-06-15,Same Day,CU-6119,Consumer,West,P-93339,Furniture,Chairs,Hon Executive Chair,3297.52,11,0.5,76.13
CA-08139,2021-05-31,2021-06-03,Same Day,CU-2089,Consumer,Central,P-33410,Technology,Machines,Cisco TelePresence,13255.9,14,0.0,1440.64
CA-08140,2021-03-04,2021-03-05,Standard Class,CU-2240,Consumer,Central,P-60647,Technology,Copiers,Xerox DocuCenter Copier,95.39,1,0.5,14.72
CA-08141,2021-08-08,2021-08-15,First Class,CU-1371,Corporate,Central,P-61756,Furniture,Tables,Lesro Table,4900.2,14,0.3,-345.74
CA-08142,2021-05-03,2021-05-07,Same Day,CU-4224,Corporate,East,P-71836,Office Supplies,Paper,Hammermill Paper,5226.76,8,0.5,1049.74
